tick_n,phase,status,raw_eda,raw_hr,raw_hrv,smooth_eda,smooth_hr,smooth_hrv
342,BASELINE,NEW_DATA,3.0968,89.2181,nan,3.0968,89.2181,nan
343,BASELINE,NEW_DATA,3.1239,89.2181,nan,3.1239,89.2181,nan
344,BASELINE,NEW_DATA,3.1253,89.2181,nan,3.1253,89.2181,nan
345,BASELINE,NEW_DATA,3.1159,89.2181,nan,3.1159,89.2181,nan
346,BASELINE,NEW_DATA,3.1461,89.2181,nan,3.1461,89.2181,nan
347,BASELINE,NEW_DATA,3.3167,89.2181,nan,3.3167,89.2181,nan
348,BASELINE,NEW_DATA,3.3167,89.2181,nan,3.3167,89.2181,nan
349,BASELINE,NEW_DATA,3.7495,89.2181,nan,3.7495,89.2181,nan
350,BASELINE,NEW_DATA,3.6399,89.2181,nan,3.6399,89.2181,nan
351,BASELINE,NEW_DATA,3.8528,89.2181,nan,3.8528,89.2181,nan
352,BASELINE,NEW_DATA,3.9104,89.2181,nan,3.9104,89.2181,nan
353,BASELINE,NEW_DATA,3.9458,89.2181,nan,3.9458,89.2181,nan
354,BASELINE,NEW_DATA,3.8872,89.2181,nan,3.8872,89.2181,nan
355,BASELINE,NEW_DATA,3.9375,89.2181,nan,3.9375,89.2181,nan
356,BASELINE,NEW_DATA,3.9624,89.2181,nan,3.9624,89.2181,nan
357,BASELINE,NEW_DATA,3.9323,89.2181,nan,3.9323,89.2181,nan
358,BASELINE,NEW_DATA,3.8036,89.2181,nan,3.8036,89.2181,nan
359,BASELINE,NEW_DATA,3.9624,89.2181,nan,3.9624,89.2181,nan
360,BASELINE,NEW_DATA,3.8594,89.2181,nan,3.8594,89.2181,nan
361,BASELINE,NEW_DATA,3.7790,89.2181,nan,3.7790,89.2181,nan
362,BASELINE,NEW_DATA,3.8293,89.2181,nan,3.8293,89.2181,nan
363,BASELINE,NEW_DATA,3.7821,89.2181,nan,3.7821,89.2181,nan
364,BASELINE,NEW_DATA,3.7498,89.2181,nan,3.7498,89.2181,nan
365,BASELINE,NEW_DATA,3.7620,89.2181,nan,3.7620,89.2181,nan
366,BASELINE,NEW_DATA,3.6191,89.5770,nan,3.6191,89.5770,nan
367,BASELINE,NEW_DATA,3.6205,89.5770,nan,3.6205,89.5770,nan
368,BASELINE,NEW_DATA,3.5879,89.5770,nan,3.5879,89.5770,nan
369,BASELINE,NEW_DATA,3.5969,89.5770,nan,3.5969,89.5770,nan
370,BASELINE,NEW_DATA,3.2865,89.5770,nan,3.2865,89.5770,nan
371,BASELINE,NEW_DATA,2.9658,89.5770,nan,2.9658,89.5770,nan
372,BASELINE,NEW_DATA,3.0088,89.5770,nan,3.0088,89.5770,nan
373,BASELINE,NEW_DATA,2.9099,89.5770,nan,2.9099,89.5770,nan
374,BASELINE,NEW_DATA,2.8749,89.5770,nan,2.8749,89.5770,nan
375,BASELINE,NEW_DATA,2.8954,89.5770,nan,2.8954,89.5770,nan
376,BASELINE,NEW_DATA,3.0053,89.5770,nan,3.0053,89.5770,nan
377,BASELINE,NEW_DATA,2.9574,89.5770,nan,2.9574,89.5770,nan
378,BASELINE,NEW_DATA,2.9391,89.5770,nan,2.9391,89.5770,nan
379,BASELINE,NEW_DATA,2.9658,89.5770,nan,2.9658,89.5770,nan
380,BASELINE,NEW_DATA,2.9338,89.5770,nan,2.9338,89.5770,nan
381,BASELINE,NEW_DATA,2.9248,89.5770,nan,2.9248,89.5770,nan
382,BASELINE,NEW_DATA,2.7743,89.5770,nan,2.7743,89.5770,nan
383,BASELINE,NEW_DATA,2.7442,89.5770,nan,2.7442,89.5770,nan
384,BASELINE,NEW_DATA,2.7563,89.5770,nan,2.7563,89.5770,nan
385,BASELINE,NEW_DATA,2.5968,89.5770,nan,2.5968,89.5770,nan
386,BASELINE,NEW_DATA,2.5454,89.5770,nan,2.5454,89.5770,nan
387,BASELINE,NEW_DATA,2.4726,89.5770,nan,2.4726,89.5770,nan
388,BASELINE,NEW_DATA,2.4456,89.5770,nan,2.4456,89.5770,nan
389,BASELINE,NEW_DATA,2.5690,89.5770,nan,2.5690,89.5770,nan
390,BASELINE,NEW_DATA,2.5794,89.5770,nan,2.5794,89.5770,nan
391,BASELINE,NEW_DATA,2.4726,89.7815,nan,2.4726,89.7815,nan
392,BASELINE,NEW_DATA,2.5586,89.7815,nan,2.5586,89.7815,nan
393,BASELINE,NEW_DATA,2.6051,89.7815,nan,2.6051,89.7815,nan
394,BASELINE,NEW_DATA,2.7334,89.7815,nan,2.7334,89.7815,nan
395,BASELINE,NEW_DATA,2.8506,89.7815,nan,2.8506,89.7815,nan
396,BASELINE,NEW_DATA,2.6675,89.7815,nan,2.6675,89.7815,nan
397,BASELINE,NEW_DATA,3.2695,89.7815,nan,3.2695,89.7815,nan
398,BASELINE,NEW_DATA,4.0165,89.7815,nan,4.0165,89.7815,nan
399,BASELINE,NEW_DATA,4.0505,89.7815,nan,4.0505,89.7815,nan
400,BASELINE,NEW_DATA,4.4126,89.7815,nan,4.4126,89.7815,nan
401,BASELINE,NEW_DATA,3.5255,89.7815,nan,3.5255,89.7815,nan
402,BASELINE,NEW_DATA,3.8057,89.7815,nan,3.8057,89.7815,nan
403,BASELINE,NEW_DATA,4.0249,89.7815,nan,4.0249,89.7815,nan
404,BASELINE,NEW_DATA,3.9936,89.7815,nan,3.9936,89.7815,nan
405,BASELINE,NEW_DATA,4.0089,89.7815,nan,4.0089,89.7815,nan
406,BASELINE,NEW_DATA,3.9343,89.7815,nan,3.9343,89.7815,nan
407,BASELINE,NEW_DATA,3.9010,89.7815,nan,3.9010,89.7815,nan
408,BASELINE,NEW_DATA,3.8938,89.7815,nan,3.8938,89.7815,nan
409,BASELINE,NEW_DATA,3.8764,89.7815,nan,3.8764,89.7815,nan
410,BASELINE,NEW_DATA,3.8452,89.7815,nan,3.8452,89.7815,nan
411,BASELINE,NEW_DATA,3.8580,89.7815,nan,3.8580,89.7815,nan
412,BASELINE,NEW_DATA,3.9035,89.7815,nan,3.9035,89.7815,nan
413,BASELINE,NEW_DATA,3.8438,89.7815,nan,3.8438,89.7815,nan
414,BASELINE,NEW_DATA,3.7842,89.7815,nan,3.7842,89.7815,nan
415,BASELINE,NEW_DATA,3.7100,89.7815,nan,3.7100,89.7815,nan
416,BASELINE,NEW_DATA,3.7259,89.7815,nan,3.7259,89.7815,nan
417,BASELINE,NEW_DATA,3.7467,89.7815,nan,3.7467,89.7815,nan
418,BASELINE,NEW_DATA,3.7342,89.7815,nan,3.7342,89.7815,nan
419,BASELINE,NEW_DATA,3.4537,89.7815,nan,3.4537,89.7815,nan
420,BASELINE,NEW_DATA,3.4866,89.7815,nan,3.4866,89.7815,nan
421,BASELINE,NEW_DATA,3.4499,89.7815,nan,3.4499,89.7815,nan
422,BASELINE,NEW_DATA,3.1211,89.7815,nan,3.1211,89.7815,nan
423,BASELINE,NEW_DATA,3.4648,89.7815,nan,3.4648,89.7815,nan
424,BASELINE,NEW_DATA,2.9477,89.7815,nan,2.9477,89.7815,nan
425,BASELINE,NEW_DATA,3.1287,89.7815,nan,3.1287,89.7815,nan
426,BASELINE,NEW_DATA,2.8797,89.7815,nan,2.8797,89.7815,nan
427,BASELINE,NEW_DATA,2.8492,89.7815,nan,2.8492,89.7815,nan
428,BASELINE,NEW_DATA,2.9262,89.7815,nan,2.9262,89.7815,nan
429,BASELINE,NEW_DATA,2.9879,89.7815,nan,2.9879,89.7815,nan
430,BASELINE,NEW_DATA,2.8954,89.7815,nan,2.8954,89.7815,nan
431,BASELINE,NEW_DATA,2.9456,89.7815,nan,2.9456,89.7815,nan
432,BASELINE,NEW_DATA,2.9054,89.7815,nan,2.9054,89.7815,nan
433,BASELINE,NEW_DATA,2.9935,89.7815,nan,2.9935,89.7815,nan
434,BASELINE,NEW_DATA,2.9789,89.7815,nan,2.9789,89.7815,nan
435,BASELINE,NEW_DATA,2.9606,89.7815,nan,2.9606,89.7815,nan
436,BASELINE,NEW_DATA,2.9824,89.7815,nan,2.9824,89.7815,nan
437,BASELINE,NEW_DATA,2.9588,89.7815,nan,2.9588,89.7815,nan
438,BASELINE,NEW_DATA,3.0129,89.7815,nan,3.0129,89.7815,nan
439,BASELINE,NEW_DATA,3.0476,89.7815,nan,3.0476,89.7815,nan
440,BASELINE,NEW_DATA,3.0542,89.7646,nan,3.0542,89.7646,nan
441,BASELINE,NEW_DATA,3.2227,89.7646,nan,3.2227,89.7646,nan
442,BASELINE,NEW_DATA,3.2258,89.7646,nan,3.2258,89.7646,nan
443,BASELINE,NEW_DATA,3.1874,89.7646,nan,3.1874,89.7646,nan
444,BASELINE,NEW_DATA,3.2134,89.7646,nan,3.2134,89.7646,nan
445,BASELINE,NEW_DATA,3.1305,89.7646,nan,3.1305,89.7646,nan
446,BASELINE,NEW_DATA,3.8417,89.7646,nan,3.8417,89.7646,nan
447,BASELINE,NEW_DATA,4.0165,89.7646,nan,4.0165,89.7646,nan
448,BASELINE,NEW_DATA,3.9936,89.7646,nan,3.9936,89.7646,nan
449,BASELINE,NEW_DATA,3.9909,89.7646,nan,3.9909,89.7646,nan
450,BASELINE,NEW_DATA,3.9662,89.7646,nan,3.9662,89.7646,nan
451,BASELINE,NEW_DATA,3.9139,89.7646,nan,3.9139,89.7646,nan
452,BASELINE,NEW_DATA,3.8792,89.7646,nan,3.8792,89.7646,nan
453,BASELINE,NEW_DATA,3.8376,89.7646,nan,3.8376,89.7646,nan
454,BASELINE,NEW_DATA,3.8556,89.7646,nan,3.8556,89.7646,nan
455,BASELINE,NEW_DATA,3.8591,89.7646,nan,3.8591,89.7646,nan
456,BASELINE,NEW_DATA,3.8043,89.7646,nan,3.8043,89.7646,nan
457,BASELINE,NEW_DATA,3.7689,89.7646,nan,3.7689,89.7646,nan
458,BASELINE,NEW_DATA,3.8126,89.7646,nan,3.8126,89.7646,nan
459,BASELINE,NEW_DATA,3.7918,89.7646,nan,3.7918,89.7646,nan
460,BASELINE,NEW_DATA,3.7648,89.7646,nan,3.7648,89.7646,nan
461,BASELINE,NEW_DATA,3.2848,89.7646,nan,3.2848,89.7646,nan
462,BASELINE,NEW_DATA,3.0400,89.7646,nan,3.0400,89.7646,nan
463,BASELINE,NEW_DATA,2.9932,89.7646,nan,2.9932,89.7646,nan
464,BASELINE,NEW_DATA,2.9006,89.5016,nan,2.9006,89.5016,nan
465,BASELINE,NEW_DATA,2.8853,89.5016,nan,2.8853,89.5016,nan
466,BASELINE,NEW_DATA,2.8881,89.5016,nan,2.8881,89.5016,nan
467,BASELINE,NEW_DATA,2.8895,89.5016,nan,2.8895,89.5016,nan
468,BASELINE,NEW_DATA,2.9096,89.5016,nan,2.9096,89.5016,nan
469,BASELINE,NEW_DATA,2.9210,89.5016,nan,2.9210,89.5016,nan
470,BASELINE,NEW_DATA,2.8908,89.5016,nan,2.8908,89.5016,nan
471,BASELINE,NEW_DATA,2.9467,89.5016,nan,2.9467,89.5016,nan
472,BASELINE,NEW_DATA,2.9769,89.5016,nan,2.9769,89.5016,nan
473,BASELINE,NEW_DATA,2.9311,89.5016,nan,2.9311,89.5016,nan
474,BASELINE,NEW_DATA,3.0119,89.5016,nan,3.0119,89.5016,nan
475,BASELINE,NEW_DATA,2.9782,89.5016,nan,2.9782,89.5016,nan
476,BASELINE,NEW_DATA,3.1076,89.5016,nan,3.1076,89.5016,nan
477,BASELINE,NEW_DATA,3.4794,89.5016,nan,3.4794,89.5016,nan
478,BASELINE,NEW_DATA,3.4526,89.5016,nan,3.4526,89.5016,nan
479,BASELINE,NEW_DATA,3.0771,89.5016,nan,3.0771,89.5016,nan
480,BASELINE,NEW_DATA,3.1183,89.5016,nan,3.1183,89.5016,nan
481,BASELINE,NEW_DATA,3.1159,89.5016,nan,3.1159,89.5016,nan
482,BASELINE,NEW_DATA,3.4346,89.5016,nan,3.4346,89.5016,nan
483,BASELINE,NEW_DATA,3.7960,89.5016,nan,3.7960,89.5016,nan
484,BASELINE,NEW_DATA,3.7755,89.5016,nan,3.7755,89.5016,nan
485,BASELINE,NEW_DATA,3.4631,89.5016,nan,3.4631,89.5016,nan
486,BASELINE,NEW_DATA,3.7800,89.5016,nan,3.7800,89.5016,nan
487,BASELINE,NEW_DATA,4.0519,89.5016,nan,4.0519,89.5016,nan
488,BASELINE,NEW_DATA,3.9513,89.5016,nan,3.9513,89.5016,nan
489,BASELINE,NEW_DATA,3.8015,89.5016,nan,3.8015,89.5016,nan
490,BASELINE,NEW_DATA,3.7627,89.5016,nan,3.7627,89.5016,nan
491,BASELINE,NEW_DATA,3.9881,89.5016,nan,3.9881,89.5016,nan
492,BASELINE,NEW_DATA,3.9950,89.5016,nan,3.9950,89.5016,nan
493,BASELINE,NEW_DATA,4.0616,89.5016,nan,4.0616,89.5016,nan
494,BASELINE,NEW_DATA,3.9583,89.5016,nan,3.9583,89.5016,nan
495,BASELINE,NEW_DATA,3.9167,89.5016,nan,3.9167,89.5016,nan
496,BASELINE,NEW_DATA,3.8716,89.5016,nan,3.8716,89.5016,nan
497,BASELINE,NEW_DATA,3.8882,89.5016,nan,3.8882,89.5016,nan
498,BASELINE,NEW_DATA,3.7700,89.5016,nan,3.7700,89.5016,nan
499,BASELINE,NEW_DATA,3.7894,89.5016,nan,3.7894,89.5016,nan
500,BASELINE,NEW_DATA,3.7835,89.5016,nan,3.7835,89.5016,nan
501,BASELINE,NEW_DATA,3.7876,89.5016,nan,3.7876,89.5016,nan
502,BASELINE,NEW_DATA,3.7915,89.5016,nan,3.7915,89.5016,nan
503,BASELINE,NEW_DATA,3.8029,89.5016,nan,3.8029,89.5016,nan
504,BASELINE,NEW_DATA,3.7648,89.5016,nan,3.7648,89.5016,nan
505,BASELINE,NEW_DATA,3.4970,89.5016,nan,3.4970,89.5016,nan
506,BASELINE,NEW_DATA,3.4977,89.5016,nan,3.4977,89.5016,nan
507,BASELINE,NEW_DATA,3.5837,89.5016,nan,3.5837,89.5016,nan
508,BASELINE,NEW_DATA,3.1822,89.5016,nan,3.1822,89.5016,nan
509,BASELINE,NEW_DATA,3.4915,89.5016,nan,3.4915,89.5016,nan
510,BASELINE,NEW_DATA,3.1357,89.5016,nan,3.1357,89.5016,nan
511,BASELINE,NEW_DATA,2.9186,89.5016,nan,2.9186,89.5016,nan
512,BASELINE,NEW_DATA,2.9123,89.5016,nan,2.9123,89.5016,nan
513,BASELINE,NEW_DATA,2.9089,89.1363,nan,2.9089,89.1363,nan
514,BASELINE,NEW_DATA,2.8638,89.1363,nan,2.8638,89.1363,nan
515,BASELINE,NEW_DATA,2.8933,89.1363,nan,2.8933,89.1363,nan
516,BASELINE,NEW_DATA,2.7833,89.1363,nan,2.7833,89.1363,nan
517,BASELINE,NEW_DATA,2.8950,89.1363,nan,2.8950,89.1363,nan
518,BASELINE,NEW_DATA,2.8610,89.1363,nan,2.8610,89.1363,nan
519,BASELINE,NEW_DATA,2.8152,89.1363,nan,2.8152,89.1363,nan
520,BASELINE,NEW_DATA,2.8947,89.1363,nan,2.8947,89.1363,nan
521,BASELINE,NEW_DATA,2.8981,89.1363,nan,2.8981,89.1363,nan
522,BASELINE,NEW_DATA,2.9567,89.1363,nan,2.9567,89.1363,nan
523,BASELINE,NEW_DATA,3.0310,89.1363,nan,3.0310,89.1363,nan
524,BASELINE,NEW_DATA,2.9897,89.1363,nan,2.9897,89.1363,nan
525,BASELINE,NEW_DATA,3.0136,89.1363,nan,3.0136,89.1363,nan
526,BASELINE,NEW_DATA,3.0476,89.1363,nan,3.0476,89.1363,nan
527,BASELINE,NEW_DATA,3.0771,89.1363,nan,3.0771,89.1363,nan
528,BASELINE,NEW_DATA,3.2990,89.1363,nan,3.2990,89.1363,nan
529,BASELINE,NEW_DATA,3.2851,89.1363,nan,3.2851,89.1363,nan
530,BASELINE,NEW_DATA,3.2890,89.1363,nan,3.2890,89.1363,nan
531,BASELINE,NEW_DATA,3.2793,89.1363,nan,3.2793,89.1363,nan
532,BASELINE,NEW_DATA,3.6690,89.1363,nan,3.6690,89.1363,nan
533,BASELINE,NEW_DATA,3.6843,89.1363,nan,3.6843,89.1363,nan
534,BASELINE,NEW_DATA,3.9430,89.1363,nan,3.9430,89.1363,nan
535,BASELINE,NEW_DATA,3.8910,89.1363,nan,3.8910,89.1363,nan
536,BASELINE,NEW_DATA,4.0630,89.1363,nan,4.0630,89.1363,nan
537,BASELINE,NEW_DATA,3.9444,89.1363,nan,3.9444,89.1363,nan
538,BASELINE,NEW_DATA,4.0637,89.1050,nan,4.0637,89.1050,nan
539,BASELINE,NEW_DATA,4.1018,89.1050,nan,4.1018,89.1050,nan
540,BASELINE,NEW_DATA,4.1136,89.1050,nan,4.1136,89.1050,nan
541,BASELINE,NEW_DATA,4.1032,89.1050,nan,4.1032,89.1050,nan
542,BASELINE,NEW_DATA,4.0991,89.1050,nan,4.0991,89.1050,nan
543,BASELINE,NEW_DATA,4.0498,89.1050,nan,4.0498,89.1050,nan
544,BASELINE,NEW_DATA,4.0776,89.1050,nan,4.0776,89.1050,nan
545,BASELINE,NEW_DATA,4.0685,89.1050,nan,4.0685,89.1050,nan
546,BASELINE,NEW_DATA,3.9694,89.1050,nan,3.9694,89.1050,nan
547,BASELINE,NEW_DATA,4.0124,89.1050,nan,4.0124,89.1050,nan
548,BASELINE,NEW_DATA,3.9659,89.1050,nan,3.9659,89.1050,nan
549,BASELINE,NEW_DATA,4.0061,89.1050,nan,4.0061,89.1050,nan
550,BASELINE,NEW_DATA,3.9468,89.1050,nan,3.9468,89.1050,nan
551,BASELINE,NEW_DATA,3.9115,89.1050,nan,3.9115,89.1050,nan
552,BASELINE,NEW_DATA,3.8272,89.1050,nan,3.8272,89.1050,nan
553,BASELINE,NEW_DATA,3.6590,89.1050,nan,3.6590,89.1050,nan
554,BASELINE,NEW_DATA,3.6541,89.1050,nan,3.6541,89.1050,nan
555,BASELINE,NEW_DATA,3.6663,89.1050,nan,3.6663,89.1050,nan
556,BASELINE,NEW_DATA,3.2120,89.1050,nan,3.2120,89.1050,nan
557,BASELINE,NEW_DATA,3.6614,89.1050,nan,3.6614,89.1050,nan
558,BASELINE,NEW_DATA,3.6566,89.1050,nan,3.6566,89.1050,nan
559,BASELINE,NEW_DATA,3.2193,89.1050,nan,3.2193,89.1050,nan
560,BASELINE,NEW_DATA,3.3334,89.1050,nan,3.3334,89.1050,nan
561,BASELINE,NEW_DATA,2.8742,89.1050,nan,2.8742,89.1050,nan
562,BASELINE,NEW_DATA,2.7383,89.3354,nan,2.7383,89.3354,nan
563,BASELINE,NEW_DATA,2.7317,89.3354,nan,2.7317,89.3354,nan
564,BASELINE,NEW_DATA,2.7622,89.3354,nan,2.7622,89.3354,nan
565,BASELINE,NEW_DATA,2.7379,89.3354,nan,2.7379,89.3354,nan
566,BASELINE,NEW_DATA,2.7993,89.3354,nan,2.7993,89.3354,nan
567,BASELINE,NEW_DATA,2.7698,89.3354,nan,2.7698,89.3354,nan
568,BASELINE,NEW_DATA,2.8950,89.3354,nan,2.8950,89.3354,nan
569,BASELINE,NEW_DATA,2.8742,89.3354,nan,2.8742,89.3354,nan
570,BASELINE,NEW_DATA,2.8818,89.3354,nan,2.8818,89.3354,nan
571,BASELINE,NEW_DATA,2.9443,89.3354,nan,2.9443,89.3354,nan
572,BASELINE,NEW_DATA,2.9886,89.3354,nan,2.9886,89.3354,nan
573,BASELINE,NEW_DATA,2.9984,89.3354,nan,2.9984,89.3354,nan
574,BASELINE,NEW_DATA,3.1343,89.3354,nan,3.1343,89.3354,nan
575,BASELINE,NEW_DATA,3.1128,89.3354,nan,3.1128,89.3354,nan
576,BASELINE,NEW_DATA,3.2075,89.3354,nan,3.2075,89.3354,nan
577,BASELINE,NEW_DATA,3.5768,89.3354,nan,3.5768,89.3354,nan
578,BASELINE,NEW_DATA,3.1322,89.3354,nan,3.1322,89.3354,nan
579,BASELINE,NEW_DATA,3.1211,89.3354,nan,3.1211,89.3354,nan
580,BASELINE,NEW_DATA,3.5647,89.3354,nan,3.5647,89.3354,nan
581,BASELINE,NEW_DATA,3.5775,89.3354,nan,3.5775,89.3354,nan
582,BASELINE,NEW_DATA,4.1837,89.3354,nan,4.1837,89.3354,nan
583,BASELINE,NEW_DATA,4.1899,89.3354,nan,4.1899,89.3354,nan
584,BASELINE,NEW_DATA,4.0547,89.3354,nan,4.0547,89.3354,nan
585,BASELINE,NEW_DATA,4.1719,89.3354,nan,4.1719,89.3354,nan
586,BASELINE,NEW_DATA,4.1781,89.3354,nan,4.1781,89.3354,nan
587,BASELINE,NEW_DATA,4.1490,89.3354,nan,4.1490,89.3354,nan
588,BASELINE,NEW_DATA,4.1414,89.3354,nan,4.1414,89.3354,nan
589,BASELINE,NEW_DATA,4.1168,89.3354,nan,4.1168,89.3354,nan
590,BASELINE,NEW_DATA,4.1192,89.3354,nan,4.1192,89.3354,nan
591,BASELINE,NEW_DATA,4.0991,89.3354,nan,4.0991,89.3354,nan
592,BASELINE,NEW_DATA,4.0207,89.3354,nan,4.0207,89.3354,nan
593,BASELINE,NEW_DATA,4.0110,89.3354,nan,4.0110,89.3354,nan
594,BASELINE,NEW_DATA,4.0609,89.3354,nan,4.0609,89.3354,nan
595,BASELINE,NEW_DATA,3.9406,89.3354,nan,3.9406,89.3354,nan
596,BASELINE,NEW_DATA,3.9659,89.3354,nan,3.9659,89.3354,nan
597,BASELINE,NEW_DATA,3.9867,89.3354,nan,3.9867,89.3354,nan
598,BASELINE,NEW_DATA,3.9024,89.3354,nan,3.9024,89.3354,nan
599,BASELINE,NEW_DATA,3.9603,89.3354,nan,3.9603,89.3354,nan
600,BASELINE,NEW_DATA,3.8286,89.3354,nan,3.8286,89.3354,nan
601,BASELINE,NEW_DATA,3.8116,89.3354,nan,3.8116,89.3354,nan
602,BASELINE,NEW_DATA,3.8196,89.3354,nan,3.8196,89.3354,nan
603,BASELINE,NEW_DATA,3.7769,89.3354,nan,3.7769,89.3354,nan
604,BASELINE,NEW_DATA,3.8008,89.3354,nan,3.8008,89.3354,nan
605,BASELINE,NEW_DATA,2.9394,89.3354,nan,2.9394,89.3354,nan
606,BASELINE,NEW_DATA,2.7334,89.3354,nan,2.7334,89.3354,nan
607,BASELINE,NEW_DATA,2.9394,89.3354,nan,2.9394,89.3354,nan
608,BASELINE,NEW_DATA,2.6914,89.3354,nan,2.6914,89.3354,nan
609,BASELINE,NEW_DATA,2.7625,89.3354,nan,2.7625,89.3354,nan
610,BASELINE,NEW_DATA,2.8229,89.3354,nan,2.8229,89.3354,nan
611,BASELINE,NEW_DATA,2.7556,89.4231,nan,2.7556,89.4231,nan
612,BASELINE,NEW_DATA,2.7899,89.4231,nan,2.7899,89.4231,nan
613,BASELINE,NEW_DATA,2.8104,89.4231,nan,2.8104,89.4231,nan
614,BASELINE,NEW_DATA,2.8423,89.4231,nan,2.8423,89.4231,nan
615,BASELINE,NEW_DATA,2.8818,89.4231,nan,2.8818,89.4231,nan
616,BASELINE,NEW_DATA,2.8770,89.4231,nan,2.8770,89.4231,nan
617,BASELINE,NEW_DATA,2.8631,89.4231,nan,2.8631,89.4231,nan
618,BASELINE,NEW_DATA,2.8908,89.4231,nan,2.8908,89.4231,nan
619,BASELINE,NEW_DATA,2.8035,89.4231,nan,2.8035,89.4231,nan
620,BASELINE,NEW_DATA,2.8624,89.4231,nan,2.8624,89.4231,nan
621,BASELINE,NEW_DATA,2.9033,89.4231,nan,2.9033,89.4231,nan
622,BASELINE,NEW_DATA,2.9193,89.4231,nan,2.9193,89.4231,nan
623,BASELINE,NEW_DATA,2.9391,89.4231,nan,2.9391,89.4231,nan
624,BASELINE,NEW_DATA,2.9921,89.4231,nan,2.9921,89.4231,nan
625,BASELINE,NEW_DATA,3.0150,89.4231,nan,3.0150,89.4231,nan
626,BASELINE,NEW_DATA,3.4055,89.4231,nan,3.4055,89.4231,nan
627,BASELINE,NEW_DATA,3.3972,89.4231,nan,3.3972,89.4231,nan
628,BASELINE,NEW_DATA,3.4339,89.4231,nan,3.4339,89.4231,nan
629,BASELINE,NEW_DATA,3.8105,89.4231,nan,3.8105,89.4231,nan
630,BASELINE,NEW_DATA,3.8244,89.4231,nan,3.8244,89.4231,nan
631,BASELINE,NEW_DATA,4.0491,89.4231,nan,4.0491,89.4231,nan
632,BASELINE,NEW_DATA,4.0897,89.4231,nan,4.0897,89.4231,nan
633,BASELINE,NEW_DATA,4.1365,89.4231,nan,4.1365,89.4231,nan
634,BASELINE,NEW_DATA,4.1240,89.4231,nan,4.1240,89.4231,nan
635,BASELINE,NEW_DATA,4.2253,89.5088,nan,4.2253,89.5088,nan
636,BASELINE,NEW_DATA,4.1618,89.5088,nan,4.1618,89.5088,nan
637,BASELINE,NEW_DATA,4.1324,89.5088,nan,4.1324,89.5088,nan
638,BASELINE,NEW_DATA,4.0900,89.5088,nan,4.0900,89.5088,nan
639,BASELINE,NEW_DATA,4.0672,89.5088,nan,4.0672,89.5088,nan
640,BASELINE,NEW_DATA,4.0769,89.5088,nan,4.0769,89.5088,nan
641,BASELINE,NEW_DATA,3.9971,89.5088,nan,3.9971,89.5088,nan
642,BASELINE,NEW_DATA,3.9395,89.5088,nan,3.9395,89.5088,nan
643,BASELINE,NEW_DATA,4.0040,89.5088,nan,4.0040,89.5088,nan
644,BASELINE,NEW_DATA,4.0075,89.5088,nan,4.0075,89.5088,nan
645,BASELINE,NEW_DATA,4.0075,89.5088,nan,4.0075,89.5088,nan
646,BASELINE,NEW_DATA,3.9076,89.5088,nan,3.9076,89.5088,nan
647,BASELINE,NEW_DATA,3.5255,89.5088,nan,3.5255,89.5088,nan
648,BASELINE,NEW_DATA,3.5647,89.5088,nan,3.5647,89.5088,nan
649,BASELINE,NEW_DATA,3.5529,89.5088,nan,3.5529,89.5088,nan
650,BASELINE,NEW_DATA,3.1874,89.5088,nan,3.1874,89.5088,nan
651,BASELINE,NEW_DATA,2.7046,89.5088,nan,2.7046,89.5088,nan
652,BASELINE,NEW_DATA,2.6120,89.5088,nan,2.6120,89.5088,nan
653,BASELINE,NEW_DATA,2.6696,89.5088,nan,2.6696,89.5088,nan
654,BASELINE,NEW_DATA,2.7383,89.5088,nan,2.7383,89.5088,nan
655,BASELINE,NEW_DATA,2.7282,89.5088,nan,2.7282,89.5088,nan
656,BASELINE,NEW_DATA,2.7979,89.5088,nan,2.7979,89.5088,nan
657,BASELINE,NEW_DATA,2.7507,89.5088,nan,2.7507,89.5088,nan
658,BASELINE,NEW_DATA,2.8409,89.5088,nan,2.8409,89.5088,nan
659,BASELINE,NEW_DATA,2.8329,89.5088,nan,2.8329,89.5088,nan
660,BASELINE,NEW_DATA,2.8236,89.3940,nan,2.8236,89.3940,nan
661,BASELINE,NEW_DATA,2.8884,89.3940,nan,2.8884,89.3940,nan
662,BASELINE,NEW_DATA,2.7605,89.3940,nan,2.7605,89.3940,nan
663,BASELINE,NEW_DATA,2.8215,89.3940,nan,2.8215,89.3940,nan
664,BASELINE,NEW_DATA,2.8239,89.3940,nan,2.8239,89.3940,nan
665,BASELINE,NEW_DATA,2.8104,89.3940,nan,2.8104,89.3940,nan
666,BASELINE,NEW_DATA,2.8825,89.3940,nan,2.8825,89.3940,nan
667,BASELINE,NEW_DATA,2.8964,89.3940,nan,2.8964,89.3940,nan
668,BASELINE,NEW_DATA,2.9013,89.3940,nan,2.9013,89.3940,nan
669,BASELINE,NEW_DATA,2.9151,89.3940,nan,2.9151,89.3940,nan
670,BASELINE,NEW_DATA,2.8756,89.3940,nan,2.8756,89.3940,nan
671,BASELINE,NEW_DATA,3.1575,89.3940,nan,3.1575,89.3940,nan
672,BASELINE,NEW_DATA,2.9508,89.3940,nan,2.9508,89.3940,nan
673,BASELINE,NEW_DATA,3.1551,89.3940,nan,3.1551,89.3940,nan
