tick_n,phase,status,raw_eda,raw_hr,raw_hrv
399,BASELINE,NEW_DATA,3.4096,81.5449,nan
400,BASELINE,NEW_DATA,3.4076,81.5449,nan
401,BASELINE,NEW_DATA,3.4100,81.5449,nan
402,BASELINE,NEW_DATA,3.4096,81.5449,nan
403,BASELINE,NEW_DATA,3.4093,81.5449,nan
404,BASELINE,NEW_DATA,3.4100,81.5449,nan
405,BASELINE,NEW_DATA,3.4096,81.5449,nan
406,BASELINE,NEW_DATA,3.4114,81.5449,nan
407,BASELINE,NEW_DATA,3.4096,81.5449,nan
408,BASELINE,NEW_DATA,3.4090,81.5449,nan
409,BASELINE,NEW_DATA,3.4096,81.5449,nan
410,BASELINE,NEW_DATA,3.4069,81.5449,nan
411,BASELINE,NEW_DATA,3.4062,81.5449,nan
412,BASELINE,NEW_DATA,3.4096,81.5449,nan
413,BASELINE,NEW_DATA,3.4044,81.5449,nan
414,BASELINE,NEW_DATA,3.4055,81.5449,nan
415,BASELINE,NEW_DATA,3.4048,81.5449,nan
416,BASELINE,NEW_DATA,3.4048,79.9283,nan
417,BASELINE,NEW_DATA,3.4083,79.9283,nan
418,BASELINE,NEW_DATA,3.4083,79.9283,nan
419,BASELINE,NEW_DATA,3.4041,79.9283,nan
420,BASELINE,NEW_DATA,3.4034,79.9283,nan
421,BASELINE,NEW_DATA,3.4048,79.9283,nan
422,BASELINE,NEW_DATA,3.4006,79.9283,nan
423,BASELINE,NEW_DATA,3.3999,79.9283,nan
424,BASELINE,NEW_DATA,3.4034,79.9283,nan
425,BASELINE,NEW_DATA,3.3985,79.9283,nan
426,BASELINE,NEW_DATA,3.3992,79.9283,nan
427,BASELINE,NEW_DATA,3.3992,79.9283,nan
428,BASELINE,NEW_DATA,3.4048,79.9283,nan
429,BASELINE,NEW_DATA,3.4013,79.9283,nan
430,BASELINE,NEW_DATA,3.3982,79.9283,nan
431,BASELINE,NEW_DATA,3.3999,79.9283,nan
432,BASELINE,NEW_DATA,3.3985,79.9283,nan
433,BASELINE,NEW_DATA,3.3972,79.9283,nan
434,BASELINE,NEW_DATA,3.4006,79.9283,nan
435,BASELINE,NEW_DATA,3.4017,79.9283,nan
436,BASELINE,NEW_DATA,3.4027,79.9283,nan
437,BASELINE,NEW_DATA,3.3982,79.9283,nan
438,BASELINE,NEW_DATA,3.4013,79.9283,nan
439,BASELINE,NEW_DATA,3.4017,79.9283,nan
440,BASELINE,NEW_DATA,3.3999,79.9283,nan
441,BASELINE,NEW_DATA,3.4003,79.9283,nan
442,BASELINE,NEW_DATA,3.3975,79.9283,nan
443,BASELINE,NEW_DATA,3.3996,79.9283,nan
444,BASELINE,NEW_DATA,3.3972,79.9283,nan
445,BASELINE,NEW_DATA,3.3972,79.9283,nan
446,BASELINE,NEW_DATA,3.4010,79.9283,nan
447,BASELINE,NEW_DATA,3.3958,79.9283,nan
448,BASELINE,NEW_DATA,3.3972,79.9283,nan
449,BASELINE,NEW_DATA,3.4027,79.9283,nan
450,BASELINE,NEW_DATA,3.3985,79.9283,nan
451,BASELINE,NEW_DATA,3.3985,79.9283,nan
452,BASELINE,NEW_DATA,3.3965,79.9283,nan
453,BASELINE,NEW_DATA,3.3965,79.9283,nan
