timestamp,phase,smooth_eda,smooth_hr,smooth_hrv
2026-05-25 15:46:08.846,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:08.877,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.908,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:08.939,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.970,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:09.002,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:09.033,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:09.063,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:09.095,LIVE,12.639,90.4977,20.0571
2026-05-25 15:46:09.126,LIVE,12.6389,90.4977,20.0571
2026-05-25 15:46:09.158,LIVE,12.6387,90.4977,20.0571
2026-05-25 15:46:09.189,LIVE,12.6386,90.4977,20.0571
2026-05-25 15:46:09.220,LIVE,12.6385,90.4977,20.0571
2026-05-25 15:46:09.251,LIVE,12.6386,90.4977,20.0571
2026-05-25 15:46:09.284,LIVE,12.6385,90.4977,20.0571
2026-05-25 15:46:09.314,LIVE,12.6386,90.4977,20.0571
2026-05-25 15:46:09.345,LIVE,12.6386,90.4977,20.0571
2026-05-25 15:46:09.376,LIVE,12.6385,90.4977,20.0571
2026-05-25 15:46:09.407,LIVE,12.6386,90.4977,20.0571
2026-05-25 15:46:09.439,LIVE,12.6386,90.4977,20.0571
2026-05-25 15:46:09.469,LIVE,12.6387,90.4977,20.0571
2026-05-25 15:46:09.501,LIVE,12.6388,90.4977,20.0571
2026-05-25 15:46:09.533,LIVE,12.6388,90.4977,20.0571
2026-05-25 15:46:09.563,LIVE,12.6389,90.4977,20.0571
2026-05-25 15:46:09.594,LIVE,12.6389,90.4977,20.0571
2026-05-25 15:46:09.625,LIVE,12.639,90.4977,20.0571
2026-05-25 15:46:09.657,LIVE,12.639,90.4977,20.0571
2026-05-25 15:46:09.688,LIVE,12.6392,90.4977,20.0571
