tick_n,phase,status,raw_eda,raw_hr,raw_hrv
367,BASELINE,NEW_DATA,0.009537,65.740662,nan
368,BASELINE,NEW_DATA,0.009537,67.394470,nan
369,BASELINE,NEW_DATA,0.009537,65.740662,nan
370,BASELINE,NEW_DATA,0.009537,68.151779,nan
371,BASELINE,NEW_DATA,0.009537,65.967247,nan
372,BASELINE,NEW_DATA,0.009537,67.394470,nan
373,BASELINE,NEW_DATA,0.009537,70.606743,nan
374,BASELINE,NEW_DATA,0.009537,65.967247,nan
375,BASELINE,NEW_DATA,0.009537,66.326797,nan
376,BASELINE,NEW_DATA,0.009537,66.326797,nan
377,BASELINE,NEW_DATA,0.009537,68.151779,nan
378,BASELINE,NEW_DATA,0.009537,66.326797,nan
379,BASELINE,NEW_DATA,0.009537,66.326797,nan
380,BASELINE,NEW_DATA,0.009537,66.326797,nan
381,BASELINE,NEW_DATA,0.009537,67.394470,nan
382,BASELINE,NEW_DATA,0.009537,66.772385,nan
383,BASELINE,NEW_DATA,0.009537,70.848022,nan
384,BASELINE,NEW_DATA,0.009537,69.084000,nan
385,BASELINE,NEW_DATA,0.009537,70.606743,nan
386,BASELINE,NEW_DATA,0.009537,70.745827,nan
387,BASELINE,NEW_DATA,0.009537,70.745827,nan
388,BASELINE,NEW_DATA,0.009537,70.989380,nan
389,BASELINE,NEW_DATA,0.009537,69.084000,nan
390,BASELINE,NEW_DATA,0.009537,67.394470,nan
391,BASELINE,NEW_DATA,0.009537,67.394470,nan
392,BASELINE,NEW_DATA,0.009537,70.269867,nan
393,BASELINE,NEW_DATA,0.009537,67.394470,nan
394,BASELINE,NEW_DATA,0.009537,70.848022,nan
395,BASELINE,NEW_DATA,0.009537,65.567627,nan
396,BASELINE,NEW_DATA,0.009537,67.394470,nan
397,BASELINE,NEW_DATA,0.009537,65.567627,nan
398,BASELINE,NEW_DATA,0.009537,67.394470,nan
399,BASELINE,NEW_DATA,0.009537,70.745827,nan
400,BASELINE,NEW_DATA,0.009537,70.745827,nan
401,BASELINE,NEW_DATA,0.009537,71.101982,nan
402,BASELINE,NEW_DATA,0.009537,70.848022,nan
403,BASELINE,NEW_DATA,0.009537,65.967247,nan
